BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
64689	pre AOO 3.4.0	2006-04-24 11:42:00.0	2009-02-25 01:29:00.0	1037 days
100873	OOo 1.0.0	2009-04-06 09:55:00.0	2009-06-21 01:43:00.0	75 days
100873	OOo 1.0.0	2009-04-06 09:55:00.0	2009-06-27 07:25:00.0	81 days
100873	OOo 1.0.0	2009-04-06 09:55:00.0	2009-07-26 23:02:00.0	111 days
100873	OOo 1.0.0	2009-04-06 09:55:00.0	2009-07-26 23:03:00.0	111 days
42504	pre AOO 3.4.0	2005-02-11 10:47:00.0	2005-02-11 10:49:00.0	0 days
87490	DEV300m4	2008-03-27 10:33:00.0	2008-03-27 10:34:00.0	0 days
87490	DEV300m4	2008-03-27 10:33:00.0	2008-04-11 13:36:00.0	15 days
87490	DEV300m4	2008-03-27 10:33:00.0	2008-12-04 10:28:00.0	252 days
33464	current	2004-08-26 22:00:00.0	2004-08-26 22:01:00.0	0 days
33464	current	2004-08-26 22:00:00.0	2004-09-08 19:50:00.0	12 days
78442	pre AOO 3.4.0	2007-06-14 10:53:00.0	2007-06-14 10:55:00.0	0 days
62430	pre AOO 3.4.0	2006-02-22 12:49:00.0	2006-02-22 12:49:00.0	0 days
62430	pre AOO 3.4.0	2006-02-22 12:49:00.0	2006-03-15 10:20:00.0	20 days
80084	pre AOO 3.4.0	2007-07-26 17:59:00.0	2007-07-27 13:45:00.0	0 days
59305	OOo 2.0	2005-12-13 18:11:00.0	2005-12-13 18:15:00.0	0 days
103662	DEV300m52	2009-07-20 14:31:00.0	2009-07-20 14:31:00.0	0 days
70145	OOo 2.0.4	2006-10-06 09:03:00.0	2006-10-06 09:05:00.0	0 days
58758	OOo 2.0.1	2005-12-01 21:26:00.0	2005-12-12 04:22:00.0	10 days
109922	DEV300m73	2010-03-08 12:10:00.0	2010-03-08 12:10:00.0	0 days
50784	OOo 1.1.4	2005-06-16 00:56:00.0	2006-03-10 20:15:00.0	267 days
73747	pre AOO 3.4.0	2007-01-22 14:54:00.0	2008-01-18 16:44:00.0	361 days
66983	680m173	2006-07-04 08:25:00.0	2006-07-04 08:31:00.0	0 days
79582	680m220	2007-07-13 12:20:00.0	2007-11-07 05:23:00.0	116 days
88917	DEV300m10	2008-05-01 11:02:00.0	2008-05-06 11:04:00.0	5 days
24203	pre AOO 3.4.0	2004-01-08 09:34:00.0	2008-10-22 08:43:00.0	1748 days
