BugID 	 BugVersion(ReleaseDate) 	 BugReportDate 	 PatchDate 	 FixTime
21906	680	2003-10-30 11:44:00.0	2003-11-04 12:15:00.0	5 days
21906	680	2003-10-30 11:44:00.0	2003-11-05 11:53:00.0	6 days
21906	680	2003-10-30 11:44:00.0	2003-11-05 12:41:00.0	6 days
21906	680	2003-10-30 11:44:00.0	2003-11-05 13:09:00.0	6 days
21906	680	2003-10-30 11:44:00.0	2003-11-06 12:06:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-06 13:08:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-06 14:47:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-06 22:28:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-07 02:05:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-07 02:11:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-07 02:33:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-07 10:48:00.0	7 days
21906	680	2003-10-30 11:44:00.0	2003-11-07 11:07:00.0	7 days
56611	680m133	2005-10-25 12:21:00.0	2005-10-25 12:23:00.0	0 days
57744	680m139	2005-11-11 14:30:00.0	2005-11-11 15:13:00.0	0 days
34629	current	2004-09-25 22:29:00.0	2004-09-28 20:42:00.0	2 days
31737	680m45	2004-07-19 21:47:00.0	2004-07-19 21:48:00.0	0 days
64998	current	2006-05-02 14:16:00.0	2006-05-02 14:16:00.0	0 days
57756	680m139	2005-11-11 17:04:00.0	2005-11-16 04:27:00.0	4 days
57756	680m139	2005-11-11 17:04:00.0	2005-12-18 00:34:00.0	36 days
110644	DEV300m75	2010-04-06 09:13:00.0	2010-04-06 15:42:00.0	0 days
18461	OOo 1.1 RC3	2003-08-20 20:56:00.0	2003-08-20 20:57:00.0	0 days
38506	680m65	2004-12-06 16:18:00.0	2004-12-07 12:19:00.0	0 days
82202	current	2007-10-03 03:31:00.0	2007-10-03 03:32:00.0	0 days
82202	current	2007-10-03 03:31:00.0	2007-10-03 03:32:00.0	0 days
82202	current	2007-10-03 03:31:00.0	2007-11-18 14:37:00.0	46 days
18783	OOo 1.1 RC3	2003-08-28 18:03:00.0	2003-08-28 19:16:00.0	0 days
87533	DEV300m4	2008-03-27 23:15:00.0	2008-03-28 18:22:00.0	0 days
104500	AOO400-dev	2009-08-25 16:09:00.0	2009-08-25 16:10:00.0	0 days
11233	644	2003-02-05 23:17:00.0	2003-02-08 02:05:00.0	2 days
